gripper_type,object_type,rel_x,rel_y,rel_z,roll,pitch,yaw,success
TwoFingerGripper,Cylinder,-0.6669760031676579,0.3200318858147995,1.8345389538027848,0.08884964174834864,1.09975667007451,-0.5253615615836114,0
TwoFingerGripper,Cylinder,0.6363287872589438,1.0388072717830417,1.56256713229025,-0.12115057870804681,0.9669900764031293,-2.2186382944430414,0
TwoFingerGripper,Cylinder,1.3696067706168435,-0.9384045765826621,1.0915442972480545,0.08096148739749894,0.587620507081695,2.632919564851958,0
TwoFingerGripper,Cylinder,-0.819114100545832,-1.166952873250398,1.3789829580066677,-0.032652168506395796,0.7495879152457644,1.056609025628973,1
TwoFingerGripper,Cylinder,-0.17143235169796103,-0.7260490908079493,1.8320449510388461,0.043572763355180795,1.187649395101768,1.3327368818919172,0
TwoFingerGripper,Cylinder,0.7593909545373004,0.7469699930224004,1.669125575950306,-0.0955361316235408,0.9126827948899138,-2.2874229460997895,0
TwoFingerGripper,Cylinder,0.1597390320742164,0.1386567397303773,1.965170734553446,-0.03332735072803866,1.4827213629638416,-2.359780054464534,0
TwoFingerGripper,Cylinder,0.29275293336926256,0.46786272177252236,1.89873012101815,-0.014011587926290876,1.2990333073498321,-2.1229598608137543,0
TwoFingerGripper,Cylinder,-0.31279044562793834,-0.18794375164570698,1.9428158098281991,-0.04912771975882938,1.438947541577356,0.6110880653642855,0
TwoFingerGripper,Cylinder,0.24291883995861005,0.8662120659646757,1.7626316112440905,0.05502581691202602,1.1396695293079007,-1.7954688109353236,0
TwoFingerGripper,Cylinder,-0.5048327275082342,-1.073959535261171,1.5862805397473974,-0.042976610698408635,0.9589779079255782,1.093471742182388,0
TwoFingerGripper,Cylinder,-0.7501998250345154,-0.9655015019116093,1.5591092163087181,-0.0025813875001079196,0.8398928501019364,0.9899215937257556,1
TwoFingerGripper,Cylinder,1.1457844471364997,-1.1661502489032225,1.128460487064968,0.043921992188553895,0.551006605611605,2.4332210420554827,0
TwoFingerGripper,Cylinder,-0.3489775062734376,-0.31202560518698236,1.9208297633157363,-0.13985760609703582,1.287810958050796,0.7969269096462818,0
TwoFingerGripper,Cylinder,-0.002681594104026383,0.018326010795502775,1.976301982146779,-0.11169429241786633,1.4981065050028735,-1.4472140647894671,0
TwoFingerGripper,Cylinder,1.1535921579327006,-1.0492849616132602,1.2286760342476915,-0.09976154318982083,0.6558454770354726,2.3431633670759067,0
TwoFingerGripper,Cylinder,0.15346139642481824,0.0664355748014006,1.9693844620417194,-3.0642409906844836,1.5610020682137957,0.45342452877975814,1
TwoFingerGripper,Cylinder,0.4977321415146412,-0.1867123510831864,1.9044440820534623,0.140670361889142,1.2434788119190554,2.7976787510142405,1
TwoFingerGripper,Cylinder,-1.3732190652360994,0.5763978690583481,1.3113165289172894,0.057876017542273415,0.6795676995876109,-0.34769480596293373,0
TwoFingerGripper,Cylinder,0.2752690274838286,0.5058720099404622,1.891673766812825,-0.08291942689229567,1.2653491203645544,-1.9849565749744742,0
TwoFingerGripper,Cylinder,-0.2689620733124749,-0.1154688479343194,1.9548534068565624,-0.09062858595349371,1.4974792152693528,0.4046630542967647,0
TwoFingerGripper,Cylinder,0.5888428722741352,0.5215878665848077,1.815194456051328,-0.12475625125288897,1.1597309009188712,-2.4979030232923245,1
TwoFingerGripper,Cylinder,-1.5023678237378886,0.5173911581728893,1.1909646028231615,0.05614808373893301,0.6263400124454689,-0.42029214741530996,0
TwoFingerGripper,Cylinder,-1.698636940543617,-0.30171337251513297,0.988119694929556,0.09482177792216052,0.5901633400732389,0.13964408923065547,0
TwoFingerGripper,Cylinder,-0.27662252977071194,0.5616759103066776,1.8758613776784094,0.12257160976237536,1.2088672722434266,-1.212635777808768,1
TwoFingerGripper,Cylinder,-0.17001949863470464,0.10020355287041864,1.9666270781914241,-0.06359063238974412,1.3906144963516676,-0.5649728275894781,0
TwoFingerGripper,Cylinder,-0.10373736074160902,0.08194106044668716,1.9720140224997502,-0.11884361119095269,1.5178686868875324,-0.6419615036649919,0
TwoFingerGripper,Cylinder,1.48379087804374,-0.22046063117850645,1.299173296007788,0.0075044097534860505,0.7146650189212531,2.9653732967913773,0
TwoFingerGripper,Cylinder,0.4990693346363964,1.184502242072962,1.5086685104928874,0.13123117972031328,0.7957766648252989,-1.9160934957719105,0
TwoFingerGripper,Cylinder,0.05052850877503534,0.9580904895060365,1.731240886322506,0.1477243099214101,1.0271036821598205,-1.5737230466452237,0
TwoFingerGripper,Cylinder,1.4239170132458117,-0.9101871974729551,1.0459760703718815,-0.12211795984417813,0.4806396856689052,2.488318949253309,0
TwoFingerGripper,Cylinder,-0.13391798427695475,0.579801893723373,1.8858106386081597,-0.06744730775745818,1.2395940523910465,-1.2873440678374122,0
TwoFingerGripper,Cylinder,-0.11220615306561994,-0.08284063839254724,1.971518621733839,-0.0013589432194017449,1.4462752005424286,0.6268838730244197,0
TwoFingerGripper,Cylinder,0.02354961260912507,0.9513923093786075,1.7354494579269941,0.009642620188660436,1.0245939300760794,-1.5850152043219958,1
TwoFingerGripper,Cylinder,0.23473203185049732,1.7135548083561434,0.9806938290416286,-0.13585216372922196,0.5492851135681572,-1.7719303793741075,0
TwoFingerGripper,Cylinder,1.3490051948941126,0.9002868348620655,1.1467162341935961,-0.048856253156542226,0.6372380357565285,-2.566878487795462,0
TwoFingerGripper,Cylinder,-0.8066009693712642,-0.29981335824661043,1.781798218670989,-0.07372165417264943,1.08605625872928,0.45472192392160227,1
