gripper_type,object_type,rel_x,rel_y,rel_z,roll,pitch,yaw,success
TwoFingerGripper,Duck,-1.6573763648760262,0.3282746608911719,1.0465947963814513,-0.010688651555745386,0.6572135546108568,-0.2628022632347625,0
TwoFingerGripper,Duck,-0.1982396331949966,0.13096653555578386,1.962224793797727,0.0831537034154983,1.4913159313752602,-0.6776174869844588,1
TwoFingerGripper,Duck,0.28121471680780213,1.1415676778247141,1.5943313227173381,0.10489502245697546,0.9912378267436255,-1.8627408559836909,0
TwoFingerGripper,Duck,1.6888428063755458,0.20808010179542394,1.027345732822008,-0.13749962364476406,0.5065802575965523,-3.0428351910901017,0
TwoFingerGripper,Duck,0.5038532338223413,-0.11615225223912358,1.9083920421320293,-0.14778197431498905,1.2532507024258785,2.979427327095495,1
TwoFingerGripper,Duck,0.005686805752342865,0.2094057550751399,1.9653867162446137,0.09981989484664316,1.3701661875846423,-1.6538598267529547,1
TwoFingerGripper,Duck,0.7153034171945125,-1.031758641150689,1.5332483719922256,0.14431974733058628,0.8146492313480255,2.1312372312751293,1
TwoFingerGripper,Duck,-0.5552986015451149,0.7857429981303486,1.729742042669658,0.03747379516452129,1.1630952810267712,-1.030851856334107,0
TwoFingerGripper,Duck,0.12374642264099128,1.200795333310517,1.570996610459343,-0.022204513037900733,0.8675062476721299,-1.6518795933844928,1
TwoFingerGripper,Duck,0.5767917300169662,0.9263824228804715,1.652432759446305,0.14759215713197313,1.0201577368203818,-2.1372445361267824,0
TwoFingerGripper,Duck,0.1778676376670947,1.477855058003776,1.3121675131056592,-0.13807689546645988,0.7031752727798264,-1.6819726683570535,1
TwoFingerGripper,Duck,-1.4458426203899486,0.9379191485932818,0.9912013128384117,-0.1405857897576221,0.5034856983033521,-0.5800008917898641,0
TwoFingerGripper,Duck,-0.6656167797695436,0.6877981376410309,1.7324879935354995,-0.14287860031402635,1.0214317903092724,-0.7300887060952594,0
TwoFingerGripper,Duck,0.19424783278706,1.552383071882231,1.2223310027074743,-0.038819700360766686,0.5966674950282002,-1.6894163436052416,0
TwoFingerGripper,Duck,0.41138000994766466,-0.6682972463429995,1.8159923705442174,-0.06301899810974448,1.0914283532385296,2.0333816659484474,1
TwoFingerGripper,Duck,-1.0426235831814976,0.15793025666014462,1.6757976521162012,0.0077473151766823,1.0616274580879752,-0.18453256060530115,0
TwoFingerGripper,Duck,0.9838121393954652,0.7366331748595915,1.5541980896663012,-0.09809251462414499,0.9077294158587084,-2.4089541453416694,0
TwoFingerGripper,Duck,-0.884264158066873,-1.1522872985693589,1.3512734737758145,0.096878141052453,0.8406446472106698,0.8373729003658247,0
TwoFingerGripper,Duck,0.23645996000648722,-0.7248554243619872,1.8253526518866332,-0.06809614865003429,1.2406490713886198,1.7899610500626393,0
TwoFingerGripper,Duck,-0.2000588387375251,-0.14840553490447622,1.9608151862212813,-0.14592059066988644,1.3944598851850485,0.6998741741247219,0
TwoFingerGripper,Duck,0.021500387171986202,0.0016092000991866772,1.976271522004735,-0.12391156353058495,1.4660330380032347,-3.0869972354950055,1
TwoFingerGripper,Duck,-0.8454093948963779,-0.36834169320352333,1.751101069772766,0.0066008529396107424,1.1739081014769452,0.4139289317674581,0
TwoFingerGripper,Duck,0.5952539343280753,0.7556871484772513,1.7298442464544894,-0.098897810678237,1.004679614694209,-2.2523199129379536,1
TwoFingerGripper,Duck,-0.09871204249113996,0.08153801160266201,1.9722854125382936,-0.055891403690504576,1.4500091065046643,-0.6051034032971699,0
TwoFingerGripper,Duck,0.03695557040390609,-0.03684875418742552,1.9757067427494974,-0.08822875598904599,1.5008259696300963,2.3770329569929016,1
TwoFingerGripper,Duck,-0.2658753269713614,0.11962563292953395,1.955023646830758,-0.09852656162267244,1.4645233270906088,-0.43395370745872813,0
TwoFingerGripper,Duck,0.865257476990678,0.35078690574678345,1.7450816334227293,-0.0010570517613588681,1.0708446749577005,-2.7693053437293935,1
TwoFingerGripper,Duck,-0.1898023971850435,0.03798036664188341,1.9669988384717156,-0.010688032510975675,1.4239334330952784,-0.28644875060143843,0
TwoFingerGripper,Duck,0.6628872566195328,-0.5729505294413473,1.7742498468592833,-0.12498067961253005,1.2137844344955098,2.368809162170177,0
TwoFingerGripper,Duck,0.662957845774632,0.6308834837707356,1.7547220460526756,0.1296325799840538,1.1298273191432724,-2.4211304515910106,1
TwoFingerGripper,Duck,0.41313979699175696,-1.1065268511570607,1.5903622568279934,0.13746753824313565,1.021340279673449,1.8898306784092684,0
TwoFingerGripper,Duck,0.1231252379736469,0.06294333090346767,1.971601606903986,0.0,1.5707963267948966,3.7990588661076514,0
TwoFingerGripper,Duck,1.1608506208216405,-1.0220546773838,1.2443901753613746,-0.1445585116081058,0.7859814254108677,2.4846618569709755,1
TwoFingerGripper,Duck,0.3518813403552547,-0.18083204412895107,1.9368671104293798,-0.13164515605782756,1.458442974668075,2.6886303659669206,0
TwoFingerGripper,Duck,-0.13977560318333096,-0.06135800817008214,1.9705537268011688,0.1224850758416298,1.5231984595831876,0.35160592123522233,1
TwoFingerGripper,Duck,1.0051826939464603,0.6980410247532088,1.5582683929834782,0.1495130283888304,0.9279205223626377,-2.6216844022712915,0
TwoFingerGripper,Duck,-0.3124675525746234,-0.6046625607971585,1.8570118832957407,-0.14751865045048868,1.1927948029859918,1.0070942548784618,0
TwoFingerGripper,Duck,-0.3299796726836897,-0.32938818244091866,1.9212828085889204,0.06369175623464253,1.4284334123342135,0.7395047177203101,0
TwoFingerGripper,Duck,-1.5717246588082818,0.509245453612658,1.1034860389870378,-0.11977496084418358,0.5678933193080288,-0.3038419285506174,0
TwoFingerGripper,Duck,-0.4139656275097976,-1.1161796453057184,1.5834892743765716,0.05467622589950063,1.0316363016069832,1.1338999856490508,0
TwoFingerGripper,Duck,-0.4696198368201723,0.13339351011164874,1.9158885539853328,0.0809073465155804,1.4219187011933736,-0.24053689990538696,0
TwoFingerGripper,Duck,0.3515161267469775,-0.6889122423019308,1.8207946357858718,0.08128528457252525,1.2627032499322197,2.1338744463963066,0
TwoFingerGripper,Duck,-0.8037596539671934,-0.05181300253499022,1.8070394685518116,0.03189339061758686,1.0927137757076197,-0.035308700537675854,0
TwoFingerGripper,Duck,-1.002620241431779,0.5539914382702449,1.6158529599246327,0.12873566916022894,0.9705075870620475,-0.41755223496782595,0
TwoFingerGripper,Duck,0.23376413901460505,-0.5534638491785232,1.8840124523543746,0.07917267054662148,1.2834067002006435,1.8784581826950761,1
TwoFingerGripper,Duck,0.46470602756141854,-0.14324979238300037,1.9163691201754736,-0.07753256517770213,1.273530129651884,2.7463065978853494,1
TwoFingerGripper,Duck,-0.06286249131777498,-1.0001493676083641,1.7072110874126694,0.08083207841106221,1.0859703259034779,1.4350436017181352,0
TwoFingerGripper,Duck,1.284277172767529,-0.7856751841093713,1.2929538648903212,-0.102043593413753,0.7355629587633579,2.4964697189384433,1
TwoFingerGripper,Duck,-1.3209751060355281,-0.8340758149335824,1.2251241385801959,0.06634063251596112,0.6144534303883236,0.6081476211963338,0
TwoFingerGripper,Duck,-0.8204287478405828,-1.2927832344720807,1.2630921443652776,-0.13407098847230514,0.7065222601506272,0.9616782530752155,0
TwoFingerGripper,Duck,0.9178822653985997,1.4025327960651914,1.0674396018266537,0.06793785514862796,0.6109669529526198,-2.0611044588712426,0
TwoFingerGripper,Duck,-1.2685979215083616,0.47128008629208595,1.4489889518787322,-0.13936955935762504,0.763363147789206,-0.3537963868027023,0
TwoFingerGripper,Duck,0.6558769378436146,-0.6869335710991082,1.7364865267646452,-0.004003011947092896,0.989315473627802,2.36710398514264,0
TwoFingerGripper,Duck,0.019053813610607657,1.1530210282347835,1.6104561277119707,0.03599447730705212,0.9964598019439626,-1.5723915017206969,0
TwoFingerGripper,Duck,0.37130835901561104,0.37901774491855134,1.904722702177301,-0.13819947378346933,1.3491221523970247,-2.3107566842692573,0
TwoFingerGripper,Duck,-0.3074988105810185,-0.8216874281710512,1.7736841022864724,0.02339401477963504,1.1609568304510776,1.1576351816863084,0
TwoFingerGripper,Duck,-0.3243696734641186,-0.6231395757768711,1.8489478651793347,0.07189156908368244,1.229291367341484,1.1065939590448777,0
TwoFingerGripper,Duck,0.8955107302870151,1.0317746805572117,1.437038820705201,0.10782516755981814,0.7883241715262734,-2.314193040658026,0
TwoFingerGripper,Duck,0.062055078982059406,-0.2265208103147834,1.9625492486330707,0.10424892490891483,1.427440759140843,1.8831432428997854,1
TwoFingerGripper,Duck,0.4676946630955064,-0.9192504418702018,1.68993385874962,-0.042100587685211716,0.9580423235155006,2.0158844476280433,1
TwoFingerGripper,Duck,1.357978015766957,-0.060901276413728514,1.4434210754626673,-0.10391880624829211,0.7550686773386487,3.118391473345931,0
TwoFingerGripper,Duck,0.502910884168607,-0.8609585629635075,1.710121013113762,-0.06282554959517214,1.0051317397375361,2.146375194091035,0
TwoFingerGripper,Duck,-0.4124783123719865,0.09633629750644589,1.9310183851437046,-0.043038404302297543,1.282273933996417,-0.259153883149498,0
TwoFingerGripper,Duck,-0.0762799350314946,0.2786983695019495,1.9554048098648091,0.11293494931186299,1.5087222037070518,-1.387252887220318,1
TwoFingerGripper,Duck,0.008306991418584125,-0.1455328639663963,1.9710684634322055,-3.115852393642379,1.5552484197926773,-1.58472560119393,0
TwoFingerGripper,Duck,0.329082322465395,0.7173032745984452,1.8140985084005958,0.056578623677287915,1.2626799979575727,-1.9824728851698876,0
TwoFingerGripper,Duck,0.17609220870865172,1.7084975677866758,1.0010963121524687,0.06931455487187625,0.526388830592363,-1.6423490065025423,0
TwoFingerGripper,Duck,-1.3660717292488835,-1.0175478141643306,1.024454806379329,-0.007709556537331179,0.5994585483284312,0.5883380619708172,0
TwoFingerGripper,Duck,0.2324797374282093,-0.2696084738466606,1.9444488328774685,0.02385408633191718,1.36278597785322,2.2723360183593417,1
TwoFingerGripper,Duck,-0.654174545320994,-0.4264169068448211,1.81764392089669,0.09639509228922824,1.233234574086641,0.594045791476578,0
TwoFingerGripper,Duck,0.07905062518507983,-0.08666861722536494,1.9729446768361942,-0.10587001882076151,1.5642460522628885,2.375325765792684,0
TwoFingerGripper,Duck,0.5496417631201467,-0.0362335505851505,1.8990372488609564,0.13307638830135995,1.2797463980694868,3.1389959066670463,1
TwoFingerGripper,Duck,-1.142798239903918,-0.3141875431906691,1.5873807317061435,-0.12783435105788177,0.8898259690340983,0.24177186085352725,0
TwoFingerGripper,Duck,0.9294682562041086,1.2189312440462283,1.261025980593962,-0.06082400283584497,0.736584652564683,-2.2767526051851337,1
TwoFingerGripper,Duck,-0.2597263972482054,0.5924434065049963,1.868886898077922,-0.1197737940296487,1.2495307082900806,-1.1305348646174125,0
