gripper_type,object_type,rel_x,rel_y,rel_z,roll,pitch,yaw,success
TwoFingerGripper,Cube,1.5065409015896116,0.2028639820638558,1.2609273291388938,-0.09216865169120973,0.7435725573320988,-2.9410589503121836,0
TwoFingerGripper,Cube,-1.1622049738781242,0.8393843945057209,1.3557685139800801,0.002468712957397314,0.7723037782333172,-0.6453906575981857,1
TwoFingerGripper,Cube,0.45886976093953846,1.1484632339293983,1.5330118952617304,0.014483520830197338,0.8131410836031937,-1.9040411720295836,0
TwoFingerGripper,Cube,0.24049752310279363,0.4499323221333857,1.8950747890634856,-0.07293678523008036,1.2434620729765478,-2.058811632974186,0
TwoFingerGripper,Cube,-1.4069000057202763,0.9362453408673501,1.030853933649149,0.07657906807196686,0.4649533489594406,-0.6525015047707329,0
TwoFingerGripper,Cube,-0.3733812885589714,-1.5624615650847684,1.1525826635876917,0.0472863531813613,0.7166924272544287,1.3738749539512347,1
TwoFingerGripper,Cube,0.7613769299351164,-0.7953540480904527,1.630884518234783,-0.06118749287213875,1.0586556494981836,2.2710946661160665,0
TwoFingerGripper,Cube,1.0868833974370768,-0.36337016531055827,1.6003380658537905,-0.04789183596275989,0.8689580684977553,2.8455854266433778,0
TwoFingerGripper,Cube,-1.1915748813273666,-0.7541319534835752,1.3794891778582652,-0.0641966121420916,0.773019451677401,0.48567875639437363,0
TwoFingerGripper,Cube,-1.02254096012518,-1.3781299397179747,0.988452385548242,0.1414700042726217,0.44947064466175474,0.8623415269196452,1
TwoFingerGripper,Cube,0.3021736884844514,1.3497892836978551,1.4058009454917044,0.0659446665555673,0.7351601882596668,-1.7922258125398605,0
TwoFingerGripper,Cube,-0.8463908932670553,1.0835306049925644,1.4136793862948618,-0.08442908302741063,0.8280674419694057,-0.9235460736582092,1
TwoFingerGripper,Cube,-0.5215729572346508,-1.5249667622033651,1.145484598133836,-0.06760024461627978,0.6262638872731808,1.3270223824760599,0
TwoFingerGripper,Cube,-0.00846575924975242,-0.522860275742179,1.8916649874659126,-0.07743854806778387,1.2869770183759686,1.5717235289267484,1
TwoFingerGripper,Cube,0.24605490823561232,1.5613115148687666,1.1867032541112363,-0.025017940705611197,0.7098581113102906,-1.770970023569376,0
TwoFingerGripper,Cube,-0.20912454931264102,0.033715103830658344,1.949989660301072,-0.14557661314059236,1.4239728724662215,-0.16288541277787444,0
TwoFingerGripper,Cube,0.02852770717483485,1.3781543944409202,1.410333879865316,-0.0761019228911493,0.7145254919537727,-1.5540691541272258,0
TwoFingerGripper,Cube,-0.24748743478971763,-0.1360365282334492,1.9411993630882667,0.04426916787625165,1.521138427644911,0.5611338860679103,0
TwoFingerGripper,Cube,-0.0894046259055266,-0.004499548498973013,1.9592343787004367,-3.080959969875019,1.5222676596550024,-3.1294272738700273,0
TwoFingerGripper,Cube,-0.7154561638700304,-0.30156795826412514,1.804382611366962,0.10590697476594357,1.242413823220906,0.47120089461078407,0
TwoFingerGripper,Cube,-0.6704471828019561,-0.7330739474371318,1.6970680277697139,-0.0942420633401645,1.1082905248774826,0.8964086773621329,1
TwoFingerGripper,Cube,0.10394459952280807,-0.06458996805445652,1.9574911504407855,-0.018286812822555697,1.555975078999699,2.6072511667348977,0
TwoFingerGripper,Cube,0.09830071448765329,1.2226573812896802,1.5409367726169396,0.04353234703202843,0.8220366500546782,-1.6771377181229714,0
TwoFingerGripper,Cube,-0.33912268291894065,-0.9828569844838301,1.6697433443975547,0.05460558447370238,1.0608574685765484,1.2508163766927727,0
TwoFingerGripper,Cube,-1.3541980003914509,0.017211321882303898,1.432921929499185,-0.0526417817193562,0.7383645217222488,-0.08412594261290827,0
TwoFingerGripper,Cube,0.6475039663765427,1.3655907066182076,1.2711625953324037,0.14177290232032982,0.7580580829357877,-2.0812897855357346,0
TwoFingerGripper,Cube,1.1574817731947122,0.9371476189979058,1.2961508894079505,-0.1273166024091864,0.6495737247077378,-2.469004888582069,0
TwoFingerGripper,Cube,0.06385817366635851,0.8447861919171368,1.7729391445187035,-0.020014346564354985,1.037536292258455,-1.7255936635833595,0
TwoFingerGripper,Cube,-0.14627549229298656,-0.019850644008770783,1.9557836627948548,0.007251591417827314,1.5201841432100853,0.09595543281323152,0
TwoFingerGripper,Cube,0.4703136221245325,-0.6031695304273427,1.8092083589602448,0.0897733829921014,1.170557691397919,2.3263714236035256,1
TwoFingerGripper,Cube,1.534272636752145,-0.5550983281500208,1.117903397756735,0.11066337327285504,0.5861981290170656,2.788949959292549,0
TwoFingerGripper,Cube,0.2773158179436362,-0.37074717360635784,1.9069114902619135,-0.051803217971794324,1.268952370598988,2.1612265575207505,1
TwoFingerGripper,Cube,0.9158585910175259,1.3468805012135967,1.121892014113436,-0.08045905428436992,0.564826119734736,-2.201346862317742,1
TwoFingerGripper,Cube,0.06942323883322962,0.6300137856133987,1.8581475459701697,0.0036440099704819684,1.1796074015572093,-1.7404032392291462,0
TwoFingerGripper,Cube,1.0864259607561906,0.18682640428648986,1.6300030809094632,0.0025904565418598023,0.9146616277955973,-3.0663438274514703,0
TwoFingerGripper,Cube,-0.9452665017755447,0.07131790539969089,1.722313712362306,0.052383161168025,0.9932589974958894,-0.040735781665019365,0
TwoFingerGripper,Cube,-1.1743334469011453,0.40852247910968775,1.5277795905993066,-0.03961575794395671,0.8931057922824717,-0.36848930568378613,0
TwoFingerGripper,Cube,0.32326932320694485,1.6692873787170726,1.0143182866336047,0.04078504271552385,0.4630018905172858,-1.797987308595172,0
