gripper_type,object_type,rel_x,rel_y,rel_z,roll,pitch,yaw,success
ThreeFingerGripper,Duck,0.11660839030486946,0.8445517658234316,1.781417473347314,3.141591231971692,7.93957541043585e-06,-5.233977052322142e-07,0
ThreeFingerGripper,Duck,0.48086101344638604,-0.034426555181841276,1.9132705874681701,3.141591231971692,7.93957541043547e-06,-5.233977052322471e-07,1
ThreeFingerGripper,Duck,1.1413711421209112,1.0544532322384639,1.2313702036069738,3.141591231971692,7.939575410435757e-06,-5.233977052322417e-07,0
ThreeFingerGripper,Duck,-0.12760655370245555,0.1083631801447712,1.9652242768865593,3.141591231971692,7.9395754104358e-06,-5.233977052322123e-07,1
ThreeFingerGripper,Duck,0.6773745202859882,1.2440185171795912,1.3841858405937273,3.141591231971692,7.939575410435843e-06,-5.23397705232195e-07,0
ThreeFingerGripper,Duck,1.0903013640211443,-0.8425922120376965,1.4218228890966056,3.141591231971692,7.939575410435794e-06,-5.233977052322586e-07,0
ThreeFingerGripper,Duck,1.4812762393991243,0.1694655469356184,1.3053233002579792,3.141591231971692,7.939575410435636e-06,-5.233977052322406e-07,0
ThreeFingerGripper,Duck,0.5648056754371908,-0.6390663967189506,1.7812728900331407,3.141591231971692,7.939575410435806e-06,-5.233977052322059e-07,0
ThreeFingerGripper,Duck,0.06951154220246333,1.3523191037324527,1.444113191758855,3.141591231971692,7.93957541043593e-06,-5.233977052321968e-07,0
ThreeFingerGripper,Duck,-1.3564701266403756,-0.23702084019237382,1.4226945052232012,3.141591231971692,7.939575410435636e-06,-5.233977052322406e-07,0
ThreeFingerGripper,Duck,0.1644340822671869,0.6738426230473964,1.8481156445101468,3.141591231971692,7.93957541043572e-06,-5.233977052321893e-07,0
ThreeFingerGripper,Duck,1.555137996340453,0.44982011087762835,1.1466401672181301,3.141591231971692,7.93957541043572e-06,-5.233977052322542e-07,0
ThreeFingerGripper,Duck,-1.198367954416071,1.0195724038277456,1.2069034201913376,3.141591231971692,7.939575410435757e-06,-5.233977052322417e-07,0
ThreeFingerGripper,Duck,1.221801819207712,0.9384938501333332,1.247558895948841,3.141591231971692,7.939575410435794e-06,-5.233977052322586e-07,0
ThreeFingerGripper,Duck,0.05465516875746357,0.28285998703175863,1.9513851226451386,3.141591231971692,7.939575410435706e-06,-5.2339770523218e-07,0
ThreeFingerGripper,Duck,-1.3453995338324518,0.9528209903632601,1.1045115844432316,3.141591231971692,7.939575410435794e-06,-5.233977052322586e-07,0
ThreeFingerGripper,Duck,-0.20130381291193883,-1.2982232948065673,1.480252597424134,3.141591231971692,7.939575410436043e-06,-5.233977052321917e-07,0
ThreeFingerGripper,Duck,0.42169280431096895,-1.0810724471724924,1.6011867638088548,3.141591231971692,7.939575410435982e-06,-5.233977052322054e-07,1
ThreeFingerGripper,Duck,1.0776595985389943,1.270136521885346,1.0792226832769762,3.141591231971692,7.939575410435757e-06,-5.233977052322417e-07,0
ThreeFingerGripper,Duck,-1.1506879154846386,0.45778924252239656,1.5427035286291637,3.141591231971692,7.93957541043572e-06,-5.233977052322542e-07,0
ThreeFingerGripper,Duck,-0.884489398077722,-0.14670704498856332,1.7600224874176442,3.141591231971692,7.93957541043575e-06,-5.233977052321619e-07,0
ThreeFingerGripper,Duck,0.37884443670033574,-0.39263921557371084,1.8963822356886586,3.141591231971692,7.939575410435474e-06,-5.233977052322132e-07,0
ThreeFingerGripper,Duck,0.32407381275945923,-0.017326944525040112,1.945736471346868,3.141591231971692,7.939575410435909e-06,-5.233977052321781e-07,1
ThreeFingerGripper,Duck,-0.4349514793441347,-0.8648886702628434,1.7223243556244583,3.141591231971692,7.939575410435684e-06,-5.233977052321836e-07,0
ThreeFingerGripper,Duck,0.042027777382397886,-0.0649887381434529,1.9707450744878066,3.141591231971692,7.939575410435743e-06,-5.233977052322039e-07,1
ThreeFingerGripper,Duck,1.3637229060177254,0.6885818055579985,1.263024143530446,3.141591231971692,7.939575410435794e-06,-5.233977052322586e-07,0
ThreeFingerGripper,Duck,-0.5297367122218156,0.2520442326521369,1.8842714903799958,3.141591231971692,7.939575410435631e-06,-5.233977052322406e-07,1
ThreeFingerGripper,Duck,-0.6260314291171535,-0.5949367467782659,1.7761650788550243,3.141591231971692,7.939575410435806e-06,-5.233977052322059e-07,0
ThreeFingerGripper,Duck,0.5171743905528431,-0.8018159234771136,1.72997539121525,3.141591231971692,7.939575410435806e-06,-5.233977052322059e-07,0
ThreeFingerGripper,Duck,-1.2733583498231722,0.5985367049438918,1.3936198744476394,3.141591231971692,7.939575410435794e-06,-5.233977052322586e-07,0
ThreeFingerGripper,Duck,0.20525555359810055,0.24438393351452273,1.946615610836703,3.141591231971692,7.939575410435899e-06,-5.233977052321848e-07,0
ThreeFingerGripper,Duck,0.23625053627498505,-0.3420188619155116,1.9285684328459818,3.141591231971692,7.939575410435687e-06,-5.233977052321732e-07,1
ThreeFingerGripper,Duck,-0.915170036678417,-0.3634637517223051,1.7130352838235932,3.141591231971692,7.939575410435631e-06,-5.233977052322406e-07,0
ThreeFingerGripper,Duck,0.6930322382177275,1.1699993259456154,1.4388065991136345,3.141591231971692,7.939575410435843e-06,-5.23397705232195e-07,0
ThreeFingerGripper,Duck,1.5505580763238729,-0.43032361191707036,1.1599264785627394,3.141591231971692,7.93957541043572e-06,-5.233977052322542e-07,0
ThreeFingerGripper,Duck,1.0657952442583323,1.244728115135388,1.1188612568894796,3.141591231971692,7.939575410435757e-06,-5.233977052322417e-07,0
ThreeFingerGripper,Duck,-0.6238557944904065,-0.47772945596385685,1.81142175746254,3.141591231971692,7.939575410435631e-06,-5.233977052322406e-07,0
