gripper_type,object_type,rel_x,rel_y,rel_z,roll,pitch,yaw,success
TwoFingerGripper,Cube,-0.47719528244455034,-1.25402287733494,1.444378423471182,0.10076632018526767,0.9029772722533661,1.2853034357890265,1
TwoFingerGripper,Cube,-0.05719087375662155,-0.668800668052924,1.845233154472327,-0.03556699136770476,1.1581259523471243,1.5586260158228151,0
TwoFingerGripper,Cube,-0.5124635881284525,1.6507290453327355,0.9674568170787706,-0.06570643549703767,0.48633061994333787,-1.209377627159878,0
TwoFingerGripper,Cube,-0.4386982734731041,1.3906267773579073,1.3300707208128304,-0.14434051936728068,0.6944299645151775,-1.2773264095771248,0
TwoFingerGripper,Cube,0.5344763365418894,-1.25793489106348,1.4213533630432376,0.08838817130085555,0.7596597096089219,1.8969792574213633,0
TwoFingerGripper,Cube,-1.2667809798366656,-0.6659311163336336,1.3583077940662578,-0.05454188142532122,0.7220328388384482,0.5249345950158089,0
TwoFingerGripper,Cube,-0.3730998422335728,-0.25848205474047176,1.9090538141061675,0.03009866485272208,1.4236968527128961,0.6186131807416487,0
TwoFingerGripper,Cube,-1.028289413926281,-1.2144330758757171,1.172755682528704,0.1497078735847145,0.7237022171513844,0.9014537688004559,0
TwoFingerGripper,Cube,-1.3273517514862567,0.5476022435526864,1.3534560537320264,0.0834807183941866,0.8548893582117404,-0.3621153419891987,1
TwoFingerGripper,Cube,-0.44335605386978433,-0.8301163728846959,1.7259886819808696,0.08534205604823214,1.0711855397648005,1.1767206732004352,0
TwoFingerGripper,Cube,0.011239073426475116,-0.004004002141582157,1.9612031574034785,-3.1045421099356365,1.5224161113413002,-0.32071292935759227,0
TwoFingerGripper,Cube,-1.2138554990798525,-0.5808827547422531,1.4408096448420284,0.09460250084479548,0.8774645879358685,0.4114367151634068,1
TwoFingerGripper,Cube,0.036062995192972506,0.013750252927259503,1.9608663156669166,0.13510655288621146,1.4921878138920228,-2.6827250682731734,0
TwoFingerGripper,Cube,-1.3263966901213162,0.4968557932109792,1.3732606882353344,0.06182903541889652,0.7863667499628096,-0.38392740353917165,0
TwoFingerGripper,Cube,0.7617986111250769,0.29025763921323644,1.787550182823829,-0.10261132124284905,1.1644213664733376,-2.729729206478843,0
TwoFingerGripper,Cube,-0.0861384046726068,-0.2105091551605022,1.9482631751770105,0.10841427798202083,1.411268387003611,1.1752623385324854,1
TwoFingerGripper,Cube,-0.08798231453914529,0.22534165054155064,1.9465549063798528,-0.1278354604812905,1.4928982628994003,-1.234395603870993,0
TwoFingerGripper,Cube,-0.5077073005501477,-1.0493997541750293,1.5863521271788172,0.07200267161530458,1.0286953874095568,1.1618913148277807,0
TwoFingerGripper,Cube,-0.9418696287943942,0.42933866415830596,1.672539370052309,-0.016514984282998437,1.1172296351269626,-0.470962208022013,0
TwoFingerGripper,Cube,-0.14959152730149025,-1.0580329236723696,1.651856628044817,-0.04404487723664138,0.912276989431918,1.5141862108353583,0
TwoFingerGripper,Cube,0.037819764800563406,1.4287986456737976,1.360204056808953,-0.045752926444693164,0.8094712546141584,-1.6899340019058442,0
TwoFingerGripper,Cube,-0.520041823264435,1.5498973913177858,1.113356236729516,-0.06910626847863711,0.5442749849895089,-1.1714051636524352,0
